唯	32176
統	31988
担	31845
古	31830
角	31770
案	31730
介	31697
普	31662
望	31661
欲	31599
致	31599
推	31593
周	31566
満	31522
馬	31492
歌	31479
争	31450
氏	31358
辺	31305
渡	31091
深	30993
試	30747
飲	30659
突	30628
村	30610
苦	30583
友	30492
押	30462
箇	30429
血	30428
俺	30402
温	30251
帯	30105
察	29840
客	29764
財	29697
含	29680
談	29661
走	29641
演	29397
宅	29348
園	29279
録	29228
休	29156
映	29102
被	29074
追	29046
評	29043
像	28949
赤	28900
右	28841
殺	28769
戻	28618
精	28580
首	28551
般	28540
系	28538
登	28521
障	28511
姿	28439
独	28358
抜	28166
紙	27992
寄	27826
越	27765
囲	27605
黒	27328
根	27312
昭	27129
史	27105
勢	26958
婚	26684
否	26596
恐	26581
警	26570
守	26564
薬	26397
令	26347
絶	26324
末	26308
響	26093
熱	26071
嫌	26012
援	25954
派	25947
速	25878
筈	25655
船	25465
左	25455
息	25450
東	25445
背	25418
児	25380
去	25314
既	25184
完	25097
固	24868
週	24847
隊	24820
述	24796
補	24678
益	24666
緒	24622
請	24449
株	24445
旨	24416
払	24395
丸	24388
痛	24364
肉	24275
曲	24222
昨	24154
王	24124
装	23984
茶	23934
許	23926
齢	23890
冷	23828
景	23825
並	23778
節	23734
専	23672
養	23655
北	23550
講	23528
西	23414
焼	23296
輸	23264
銀	23042
退	22994
略	22963
球	22871
頼	22825
幾	22823
奴	22813
修	22770
染	22641
殆	22576
勿	22542
庭	22536
領	22511
端	22508
歴	22453
途	22332
災	22322
青	22248
興	22234
復	22141
降	22082
川	22040
標	21995
鉄	21894
遠	21856
旅	21834
南	21828
症	21663
裁	21613
党	21594
編	21589
老	21578
遊	21566
林	21505
軽	21476
弁	21377
便	21350
照	21329
換	21320
寝	21316
億	21282
太	21152
将	21149
激	21130
犯	21124
律	21040
福	20945
監	20890
締	20811
層	20752
章	20608
勤	20546
触	20523
替	20510
危	20460
臣	20407
油	20348
帰	20297
布	20282
印	20200
服	20197
革	20160
伸	20155
源	20109
如	20106
婦	20062
撃	20006
密	19976
巻	19883
則	19845
奇	19844
雑	19810
諸	19801
債	19788
席	19709
織	19708
探	19600
庁	19585
横	19528
散	19485
兵	19405
凄	19208
駅	19162
仮	19143
沢	19028
模	19005
浮	18999
遺	18952
捕	18900
責	18856
迚	18855
曜	18790
島	18765
逆	18700
練	18698
駄	18674
倒	18673
困	18545
圧	18500
簡	18475
破	18468
抱	18449
康	18434
英	18297
留	18037
衛	18003
腹	17884
似	17873
納	17838
酒	17820
短	17818
測	17784
折	17765
裏	17765
皇	17726
即	17688
診	17659
疑	17618
融	17600
繰	17557
順	17533
占	17513
草	17275
己	17271
至	17204
継	17192
絡	17160
罪	17124
属	17073
波	17060
雨	16988
審	16970
販	16959
猶	16953
紀	16938
絵	16929
植	16851
築	16843
洋	16754
該	16735
級	16701
杯	16695
芸	16593
善	16522
載	16519
丁	16488
描	16363
訪	16352
傷	16351
底	16326
借	16308
互	16298
勧	16258
幸	16243
街	16220
列	16184
筋	16140
片	16133
昔	16105
忘	16070
討	16062
厳	16012
徴	15982
患	15960
夢	15923
著	15897
敵	15876
逃	15871
寺	15867
催	15795
届	15758
抗	15756
欠	15705
兄	15686
遅	15590
損	15542
吸	15512
骨	15469
携	15468
静	15463
夏	15423
田	15383
酸	15358
洗	15329
奥	15302
微	15272
仲	15168
射	15149
契	15118
授	15097
盛	15089
詳	15080
枚	15015
震	15001
星	14997
努	14996
厚	14987
娘	14964
競	14904
妻	14883
免	14816
札	14803
乱	14775
傾	14712
弱	14704
武	14702
紹	14688
暗	14639
攻	14638
徒	14627
春	14626
拡	14625
祭	14588
択	14550
掲	14541
版	14508
薄	14500
繋	14459
承	14405
摘	14402
城	14401
司	14398
扱	14338
了	14269
踏	14255
犬	14182
鮮	14163
眠	14162
救	14161
乳	14159
暮	14125
壊	14098
称	14009
幅	13976
創	13916
拠	13913
祉	13891
魚	13870
頑	13869
均	13820
弾	13791
跡	13786
板	13781
皮	13762
刑	13657
歯	13649
兎	13638
複	13617
刻	13616
弟	13611
窓	13571
隠	13517
包	13500
敗	13496
蔵	13470
麗	13429
壁	13423
挙	13375
範	13361
陰	13335
喜	13321
握	13318
礼	13318
驚	13224
混	13177
採	13158
悲	13143
丈	13121
廃	13115
耳	13091
雪	13075
陸	13049
仏	13005
胸	13004
菜	12935
航	12934
貸	12923
夕	12739
纏	12729
汚	12724
迎	12720
亡	12691
辛	12677
仰	12644
秘	12641
避	12641
怒	12606
就	12568
賞	12560
戸	12559
庫	12556
訴	12537
液	12535
脳	12532
伴	12486
塩	12467
敷	12458
衆	12436
鳴	12416
募	12397
但	12390
宿	12386
暴	12372
昼	12370
束	12353
伯	12345
幼	12317
床	12313
概	12306
港	12257
央	12245
飯	12199
維	12186
功	12148
腕	12139
怖	12132
毛	12122
恋	12097
玉	12095
券	12075
巡	12075
慣	12067
瞬	12045
輪	12030
駆	11986
購	11970
宜	11963
筆	11950
慮	11912
漸	11910
較	11895
宮	11891
削	11877
髪	11854
督	11797
針	11797
晴	11739
豊	11738
砂	11722
旧	11717
排	11683
禁	11673
脱	11667
誘	11659
迷	11623
促	11604
柄	11525
縁	11489
堂	11485
充	11467
暫	11424
剤	11365
魔	11363
措	11338
嬉	11337
鳥	11284
閉	11282
快	11250
縮	11239
滅	11203
群	11201
是	11181
偶	11146
童	11118
捨	11100
倍	11098
韓	11064
酷	11030
泣	11023
鹿	11020
寧	11011
延	10958
依	10954
腰	10950
隣	10940
吹	10936
宗	10936
撮	10929
希	10870
純	10869
袋	10855
肩	10837
到	10824
牛	10815
緊	10766
妙	10746
秋	10685
虫	10675
荷	10658
惑	10650
岸	10611
尋	10604
核	10576
卵	10554
雇	10505
劇	10487
殿	10486
償	10471
志	10448
析	10432
執	10356
森	10335
甘	10325
候	10271
誌	10260
燃	10238
黄	10190
遂	10152
清	10103
香	10086
悩	10084
謂	10074
覧	10063
操	10037
湯	10008
盤	9999
胞	9997
猫	9985
昇	9971
干	9969
疲	9968
却	9922
嘗	9900
典	9873
翌	9873
粉	9865
緑	9848
陽	9848
寒	9808
刺	9781
栄	9778
露	9778
謝	9777
迫	9768
勉	9710
冬	9696
華	9683
序	9678
聖	9677
詞	9658
眼	9655
癌	9644
閣	9596
恵	9572
尊	9562
豆	9559
幕	9555
句	9553
幹	9549
房	9539
霊	9514
績	9505
祖	9492
帝	9471
舎	9380
崩	9358
爆	9339
只	9333
敢	9311
博	9293
滑	9282
姉	9271
賃	9245
旦	9243
橋	9230
久	9221
郵	9184
怪	9177
停	9175
且	9172
漁	9137
黙	9113
抵	9104
鏡	9089
抑	9087
甲	9076
儀	9041
貨	9002
塗	8988
超	8934
巨	8873
訓	8873
卒	8851
索	8848
熟	8843
潜	8835
濃	8786
衣	8738
詩	8717
祝	8704
闘	8701
騒	8688
剣	8685
需	8677
釈	8652
託	8637
距	8560
塵	8553
慢	8533
鼻	8518
臨	8504
穴	8502
看	8488
晩	8475
扠	8468
献	8463
浴	8448
季	8445
控	8436
艦	8422
煮	8398
帳	8347
耐	8344
糖	8326
炎	8296
溜	8293
揺	8267
礎	8252
憶	8249
批	8244
麻	8231
沿	8196
泉	8163
河	8139
岩	8126
宣	8116
譲	8113
箱	8109
吐	8064
叩	7992
泊	7940
飾	7929
趣	7899
尽	7885
預	7865
溶	7861
誤	7855
叫	7837
署	7817
副	7807
兼	7778
軈	7769
緩	7759
掻	7744
乾	7688
憲	7672
棄	7660
臓	7653
添	7652
雲	7647
毒	7618
肌	7614
僅	7604
聴	7602
奏	7597
躍	7594
随	7551
炭	7539
揮	7510
襲	7490
捜	7471
履	7456
邪	7450
透	7381
埋	7350
票	7333
駐	7320
械	7317
屈	7295
沈	7264
灯	7253
擦	7233
刊	7230
脂	7184
魅	7179
永	7173
婆	7169
揃	7149
辞	7132
併	7131
羽	7111
荒	7091
宙	7089
宝	7088
飽	7082
漢	7051
陣	7041
那	7040
籠	7006
懸	7002
松	6999
樹	6990
涙	6977
眺	6972
菌	6966
狙	6955
紅	6952
籍	6902
妊	6896
招	6889
威	6883
飼	6871
汁	6862
狭	6860
貿	6852
胡	6851
脈	6831
侵	6818
誕	6770
匂	6769
里	6736
臭	6708
富	6704
尾	6700
滞	6692
渉	6675
掴	6651
呂	6645
煙	6643
柔	6584
刀	6566
兆	6517
剥	6509
州	6501
麦	6461
井	6439
浸	6382
衝	6375
敬	6351
垂	6350
貧	6340
盗	6333
踊	6328
還	6313
宇	6289
懐	6286
暇	6268
殊	6257
脚	6248
掃	6237
銃	6225
汗	6222
頷	6187
糸	6184
椅	6155
桜	6145
坊	6138
徹	6134
苛	6133
妹	6116
封	6098
嘘	6090
奪	6066
輩	6039
紛	6029
齎	6024
枠	6001
僚	5995
鑑	5981
喋	5937
墓	5937
藩	5937
雰	5921
括	5920
肝	5915
恥	5910
咲	5908
秒	5902
膨	5896
漏	5867
覗	5843
靴	5833
棒	5828
腐	5823
勘	5820
珍	5816
縦	5791
盟	5787
裂	5779
焦	5755
狂	5753
輝	5751
柱	5739
闇	5732
鬼	5705
伺	5692
網	5663
寿	5645
唱	5644
寂	5631
拒	5615
徳	5614
圏	5612
膜	5610
賛	5596
把	5590
獲	5557
掘	5544
潰	5540
忙	5537
酔	5533
覆	5523
双	5506
池	5489
玄	5481
顧	5477
繁	5476
京	5444
罰	5413
疾	5409
暑	5406
郷	5394
豚	5380
慌	5378
豪	5366
拝	5361
膝	5359
拶	5338
挨	5334
葬	5330
凍	5326
呆	5299
伏	5296
培	5295
刷	5286
才	5273
雄	5266
銭	5239
貫	5231
堪	5230
軟	5208
稿	5181
頻	5173
貯	5165
竜	5145
尿	5141
湖	5132
炉	5129
郡	5119
揚	5110
俗	5107
悔	5063
往	5052
癖	5050
贈	5045
湾	5037
嵌	5035
枝	5030
蓄	5016
偉	4948
脇	4948
祈	4947
拭	4930
竹	4924
粒	4923
尻	4921
抽	4921
潮	4921
僧	4895
戒	4878
釣	4876
斜	4857
奉	4846
紫	4845
溢	4817
陥	4810
偽	4807
砲	4787
隔	4783
哀	4780
絞	4762
旬	4760
鎖	4753
遇	4742
畑	4734
勇	4730
誇	4724
悟	4723
湿	4723
鍋	4722
芝	4712
胃	4708
彩	4692
虚	4687
冊	4682
凡	4678
皿	4666
挑	4662
巣	4632
唇	4629
娠	4629
軸	4626
肥	4619
裕	4619
沸	4613
没	4604
腸	4582
棚	4576
涯	4576
遥	4571
嫁	4570
貢	4567
漫	4551
励	4527
唐	4500
魂	4500
葱	4497
諦	4475
泥	4472
鍵	4466
氷	4458
蒸	4458
酢	4458
邦	4457
畳	4456
噛	4454
吊	4450
羅	4444
舌	4433
浄	4412
腫	4400
爺	4379
梅	4377
芋	4364
脅	4362
匹	4354
逸	4349
菓	4348
辿	4348
鬱	4328
鉱	4297
孫	4296
馴	4289
稚	4286
稼	4278
舗	4277
旗	4227
掌	4226
凝	4221
騎	4220
匙	4214
磨	4198
獄	4184
呟	4176
践	4163
蓋	4155
哲	4123
挟	4112
頬	4109
尤	4093
灰	4089
軒	4089
粗	4078
鋭	4070
銘	4037
殖	4032
喧	4029
暖	4027
喫	4003
瓶	4002
谷	3998
喉	3980
芽	3976
傍	3975
郎	3956
欄	3949
奮	3941
偏	3934
燥	3897
惚	3886
噂	3882
噌	3875
鶏	3862
慎	3850
廊	3849
烈	3837
磁	3813
浅	3802
阿	3801
訟	3788
栽	3773
遍	3772
彫	3771
捲	3771
丘	3735
簿	3733
机	3722
獣	3713
烏	3696
塞	3672
拍	3672
泳	3649
膚	3644
歓	3630
穏	3628
幻	3620
粋	3618
疎	3615
扉	3614
姫	3612
缶	3612
盾	3609
忍	3567
翼	3565
賊	3554
粘	3553
拾	3543
逮	3543
隅	3522
裸	3518
綿	3508
犠	3496
廷	3491
醤	3491
肺	3485
秀	3477
縫	3476
這	3472
屡	3468
劣	3461
濡	3456
隙	3451
径	3450
筒	3448
粧	3439
倫	3431
銅	3431
餌	3417
繊	3416
濯	3415
愈	3411
褒	3403
孤	3394
炒	3394
漂	3386
紋	3386
塔	3378
牲	3376
憎	3372
鼠	3367
爪	3353
佐	3342
肪	3340
桃	3337
欧	3325
羊	3317
乏	3296
麺	3292
恩	3282
惨	3282
愚	3281
宛	3279
雷	3272
帽	3270
蛇	3259
稲	3248
癒	3235
牧	3233
嘩	3229
餅	3220
硬	3215
戯	3212
剰	3208
綱	3205
忠	3190
徐	3187
阻	3187
坂	3186
些	3175
煩	3175
縛	3174
蛋	3174
謀	3172
俳	3171
寛	3150
茹	3147
虐	3133
淡	3122
斐	3117
撫	3107
猿	3096
鉢	3096
茸	3088
蜜	3083
潔	3078
慰	3076
嘆	3074
姓	3066
翻	3066
叱	3062
顕	3055
摂	3047
窺	3044
浜	3036
袖	3027
旋	3023
跳	3022
荘	3019
壇	2994
蹴	2990
儲	2983
冒	2968
乃	2958
秩	2956
衰	2954
渋	2952
侍	2948
蜂	2948
痩	2942
雌	2938
撤	2937
洒	2936
猛	2936
枯	2931
歪	2925
洞	2923
痴	2917
斯	2871
酵	2867
睡	2866
緯	2866
賠	2862
酬	2859
亀	2857
拳	2856
晶	2840
邸	2838
漬	2823
畜	2818
扶	2804
循	2800
栗	2793
挿	2757
卓	2745
矛	2745
蕎	2740
啓	2738
瞳	2735
蘇	2733
殴	2731
盆	2729
召	2728
疫	2727
胆	2727
潤	2708
耕	2701
熊	2698
睨	2694
狩	2692
摺	2685
塁	2684
紐	2683
顎	2683
吉	2681
据	2676
誉	2659
眉	2651
瓜	2650
暦	2644
敏	2642
堅	2641
鼓	2639
冠	2636
晒	2635
槽	2634
棟	2621
匠	2618
滴	2615
謎	2609
賢	2608
薇	2604
妥	2602
呪	2600
糧	2591
涼	2585
薔	2583
殻	2581
尚	2551
搭	2545
騙	2542
征	2533
虎	2525
浪	2515
濁	2511
眩	2510
賑	2509
宴	2501
誠	2500
衡	2496
泡	2495
墳	2489
欺	2482
斉	2477
鋼	2476
怠	2472
陶	2472
尺	2468
錯	2464
憂	2455
肢	2453
縄	2446
岳	2443
塾	2423
架	2422
符	2421
檎	2408
某	2406
昧	2402
揉	2401
碑	2393
巧	2384
忌	2374
鎮	2374
忽	2373
稽	2366
披	2363
鈍	2363
傘	2355
禅	2349
刃	2337
漠	2327
恨	2321
冗	2316
懲	2306
奨	2305
沖	2305
糞	2305
妨	2302
憧	2301
焚	2285
鱈	2277
鉛	2274
譜	2272
輿	2263
遮	2263
壺	2259
枕	2259
砕	2259
嬢	2254
拘	2253
噴	2251
髭	2251
摩	2250
詐	2248
惜	2238
腎	2237
憩	2236
墨	2230
股	2229
舶	2227
軌	2223
澄	2217
班	2217
茎	2211
郊	2204
垣	2195
蓮	2193
瓦	2191
穫	2191
曇	2183
昆	2182
轄	2181
倉	2176
霧	2166
喪	2164
玩	2162
丹	2147
馳	2145
款	2143
誓	2140
媒	2131
貝	2128
壮	2127
亭	2123
搬	2114
幣	2107
伐	2095
爽	2094
躇	2090
躊	2090
弥	2089
椎	2077
猟	2076
訂	2069
卸	2064
狼	2062
卑	2046
鍛	2041
偵	2033
扇	2023
嵐	2017
拓	2013
滝	2013
璧	2012
囁	2003
斑	2000
椒	2000
穀	2000
箸	1992
蝦	1990
慶	1972
痺	1966
曖	1965
呈	1960
爵	1960
綻	1959
陳	1959
擁	1957
騰	1947
蝶	1941
怯	1939
貌	1936
弄	1932
尉	1921
腺	1913
葡	1911
閲	1905
懇	1896
捻	1895
雛	1895
諾	1892
亜	1884
擬	1877
萄	1877
迅	1873
凶	1867
餡	1865
咳	1864
戚	1864
胎	1862
隷	1851
沼	1848
撲	1845
菱	1842
克	1836
稀	1826
皺	1825
菊	1824
乙	1816
贅	1811
瘍	1808
后	1796
遡	1796
溝	1788
梁	1781
鐘	1781
苗	1779
腿	1776
窮	1771
喚	1767
雀	1766
郭	1765
襟	1764
甚	1760
藤	1759
鯨	1756
庶	1739
枢	1738
撒	1729
炊	1726
桁	1723
鈴	1721
壌	1720
綴	1718
杉	1713
髄	1710
遭	1707
泌	1703
醸	1703
艶	1696
裾	1695
厄	1691
赴	1689
蛍	1688
沙	1684
柑	1682
隻	1673
汲	1669
唆	1668
飩	1667
饂	1667
牡	1661
妖	1654
螺	1647
妄	1644
捧	1628
蛸	1623
餓	1620
蚊	1615
釜	1614
狐	1611
租	1609
寮	1606
崖	1604
羨	1603
雅	1601
諮	1600
尖	1596
凹	1594
撥	1591
帆	1589
刈	1585
恒	1585
弓	1584
覇	1584
峠	1579
堤	1576
累	1575
蟹	1575
享	1574
津	1570
肘	1570
彰	1569
捩	1562
斎	1559
巾	1552
戴	1546
渦	1543
卿	1542
禄	1541
仁	1539
蒜	1538
槍	1529
蔓	1528
陀	1524
蝋	1522
竦	1521
葵	1521
錠	1516
賄	1513
穂	1509
茂	1507
妬	1503
絹	1501
陛	1499
笛	1495
陵	1484
柳	1481
弦	1478
幽	1468
嗅	1465
峰	1465
辱	1464
杖	1461
閥	1461
飢	1461
喘	1458
腔	1457
賀	1449
憤	1445
窒	1442
謡	1435
姑	1431
胴	1429
滲	1427
鴨	1424
丼	1422
茄	1420
汰	1413
蒔	1412
蔑	1412
朴	1408
銜	1408
庵	1405
疹	1403
苺	1399
慈	1396
肯	1396
汽	1389
叶	1385
苔	1384
唸	1378
姜	1378
蝉	1377
薦	1368
盲	1366
妃	1364
朱	1350
剛	1347
芯	1347
黴	1346
骸	1343
葛	1341
愉	1339
仙	1338
唾	1338
曹	1336
痒	1332
瞑	1331
閑	1328
堆	1327
岐	1320
麩	1307
艇	1306
須	1305
蘭	1298
挫	1296
抹	1286
詫	1286
夷	1285
攣	1283
傑	1279
柵	1277
崇	1276
珠	1276
塀	1275
倣	1271
埃	1267
洪	1265
屑	1264
醒	1264
藁	1263
虜	1262
菩	1259
遷	1256
逐	1254
堀	1251
凌	1246
袈	1245
鹸	1244
挽	1243
鞄	1240
裟	1239
叙	1234
賜	1234
吟	1232
燐	1232
麓	1225
嫉	1222
峡	1218
棺	1215
蛙	1211
跨	1210
絆	1208
硫	1207
竿	1206
萎	1205
朗	1196
瀬	1195
囚	1194
籤	1194
釘	1192
鞭	1192
伊	1191
孔	1188
斗	1188
漕	1186
詮	1185
恰	1180
賦	1180
梨	1178
縞	1177
煽	1173
拙	1171
弊	1169
捏	1169
仄	1167
庇	1167
鷹	1167
脊	1164
鰹	1162
塊	1159
瞭	1157
薩	1157
鳩	1156
栓	1154
藻	1154
賭	1149
孵	1142
煎	1137
痕	1127
駒	1124
膳	1123
俄	1122
坪	1121
吠	1118
萌	1118
棋	1114
捌	1112
斡	1108
剖	1104
貞	1100
燭	1099
鮭	1097
呻	1096
櫓	1096
罵	1096
拉	1092
錆	1089
飴	1085
顰	1084
蒲	1083
鶴	1080
鸚	1077
姻	1076
弧	1072
儘	1071
楼	1071
繕	1069
曰	1067
伎	1066
湧	1066
瞼	1062
杏	1060
隆	1059
掠	1056
蛮	1056
瑞	1055
孝	1053
渓	1053
黍	1052
窟	1051
牙	1048
紳	1048
勾	1044
垢	1044
痢	1040
醜	1040
梗	1038
勅	1033
漉	1032
藍	1026
煉	1023
矯	1021
碗	1021
諭	1019
侶	1012
剃	1011
赦	1010
尼	1007
塚	1006
酎	1006
江	1005
牢	1004
箋	1002
頓	1000
圃	995
碁	994
糊	994
漆	993
宰	992
詣	992
喝	989
填	987
碌	983
桶	981
紡	979
瘤	978
鞘	975
鋳	972
勃	970
笹	970
蛛	968
蜘	968
匿	957
悉	952
粥	952
蟻	949
佇	948
耗	947
云	946
霞	942
祥	941
嘲	940
閃	938
拵	936
逞	935
窯	930
俯	927
紺	927
柿	920
啜	915
臥	915
俵	914
苑	913
鯛	912
褓	911
襁	911
猪	909
劫	908
薪	908
脆	906
朽	905
鋏	904
鰻	900
狗	898
蜀	896
鰯	896
儒	895
拗	895
坑	894
獅	894
墜	893
凸	892
侯	890
吏	889
箪	889
咄	888
慨	884
禿	883
泄	882
奔	878
鮪	877
牽	876
褻	875
侮	872
溺	871
琴	870
屯	868
檜	868
悶	866
嗟	865
訝	865
寡	864
掬	861
謙	860
褪	858
粛	856
淫	853
讐	849
踵	849
膏	847
柚	846
罠	845
蕪	845
凭	843
梯	840
嚢	838
嗜	832
抄	832
痙	831
虹	830
蛉	830
蜻	830
拐	829
脛	829
貪	829
曝	825
堵	823
娯	819
簾	819
愕	815
肖	811
勲	808
嘱	808
椀	808
縋	807
轟	804
叢	803
灌	800
頸	800
狸	799
蒙	797
悠	796
胚	795
弛	794
蛾	794
齧	793
巫	791
慕	791
猥	791
笊	790
迦	790
饅	789
褐	787
伽	786
宋	781
窄	779
厩	778
窪	775
臍	775
蕾	773
祀	771
鵡	771
嵩	769
襖	769
韻	768
膣	765
捗	763
珊	763
帥	762
汝	762
驕	762
瑚	761
咎	758
姦	757
殉	755
鱗	755
槌	754
燕	752
隈	752
霜	751
錦	750
岬	749
狡	749
軋	747
婿	744
冥	743
渇	743
絨	743
弔	738
冴	736
芳	734
滓	731
菠	731
弘	730
薐	728
哺	726
藪	725
諺	722
莫	721
鯉	719
斬	717
鮫	717
狽	716
耽	716
彷	713
疼	713
憑	712
咽	707
堕	706
豹	706
倭	705
桑	705
串	704
乞	704
翳	703
蠅	703
惧	699
穿	697
棲	696
礁	696
乍	695
聳	694
采	694
嘸	692
甥	691
笥	691
暁	690
浦	686
樽	683
洛	681
囃	680
桐	679
茜	679
鯖	679
臆	678
搾	677
謄	676
窃	675
肛	674
躱	674
辰	672
播	671
牌	671
磯	671
迂	671
崎	670
升	669
橘	666
蚕	665
逝	660
畏	656
痰	655
仇	654
畔	653
宵	651
曾	651
茅	648
鷲	647
姪	644
纂	644
膿	644
葦	643
蹲	643
梢	642
梱	642
毯	641
朧	640
錬	639
渾	638
晦	636
笠	636
轍	636
櫛	635
傭	631
鎧	631
靖	629
嘔	627
哉	626
痔	626
醂	626
阪	624
璃	623
礫	622
偲	621
楓	620
魏	619
鰭	614
酌	611
蒟	610
蒻	610
雁	608
淵	607
坦	606
繍	605
屁	604
睫	604
暢	603
齣	602
訣	601
悼	600
蠣	595
蒡	594
駕	593
沫	590
宥	585
兜	583
瑠	581
梶	579
蒼	579
孕	578
庄	578
凧	577
罷	576
肴	576
廟	575
桟	575
篤	574
喩	572
賽	571
旺	570
遽	568
桂	564
訛	564
厨	561
檀	561
睦	561
褸	561
襤	561
撓	560
刹	559
祷	559
鋸	558
蔽	557
蕩	556
麒	555
憐	554
憚	554
鮎	554
廉	552
怨	552
椿	551
拷	549
舵	549
攫	548
舟	548
漿	547
糾	547
冶	546
壕	546
愁	546
傲	544
